tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,creation_date,creation_time,truncated,text_size,in_reply_to_screen_name,place,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,retweeted_status,quoted_status_id,quoted_status,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
809448704142938112,None,None,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",None,None,,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,None,None,None,None,2016-12-04,00:30:29,False,55.0,None,None,False,1696,7727,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_Dog,0.375415,True,Cardigan,0.13431700000000002,True,English_Springer,0.0736971,True
809220051211603969,None,None,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,None,None,,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,None,None,None,2016-12-02,17:27:25,False,97.0,None,None,False,6554,22246,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True
809084759137812480,None,None,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",None,None,,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,None,None,None,2016-12-02,00:02:45,False,73.0,None,None,False,4046,14685,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador_Retriever,0.011761,True
808838249661788160,None,None,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,None,None,,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,None,None,None,2016-12-01,19:56:00,False,112.0,None,None,False,3536,11271,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,Miniature_Pinscher,0.194867,True,Kelpie,0.160104,True
808501579447930884,None,None,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,None,None,,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,None,None,None,None,2016-11-30,01:31:12,False,106.0,None,None,False,3007,12595,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,True,Cocker_Spaniel,0.219323,True,Irish_Terrier,0.093193,True
808134635716833280,None,None,2016-12-12 02:21:26+00:00,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,8.01167903437357e+17,4196983835.0,2016-11-22 20:58:07+00:00,"https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://twitter.com/dog_rates/status/801167903437357056/photo/1",13,10,Milo,None,None,None,None,2016-11-29,16:33:36,False,32.0,None,None,False,6961,0,False,False,False,False,En,"{'created_at': 'Tue Nov 22 20:58:07 +0000 2016', 'id': 801167903437357056, 'id_str': '801167903437357056', 'full_text': 'This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey', 'truncated': False, 'display_text_range': [0, 56], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 801167887901724672, 'id_str': '801167887901724672', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg', 'url': 'https://t.co/R6wJyC2Tey', 'display_url': 'pic.twitter.com/R6wJyC2Tey', 'expanded_url': 'https://twitter.com/dog_rates/status/801167903437357056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1532, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 898, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 509, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 801167887901724672, 'id_str': '801167887901724672', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg', 'url': 'https://t.co/R6wJyC2Tey', 'display_url': 'pic.twitter.com/R6wJyC2Tey', 'expanded_url': 'https://twitter.com/dog_rates/status/801167903437357056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1532, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 898, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 509, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200896, 'friends_count': 104, 'listed_count': 2788, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6961, 'favorite_count': 27386, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",None,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_Setter,0.0413314,True
808106460588765185,None,None,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,None,None,,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,doggo,None,pupper,None,2016-11-28,23:30:47,False,94.0,None,None,False,2525,9701,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden_Retriever,0.426183,True,Labrador_Retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True
808001312164028416,None,None,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,None,None,,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,None,None,None,2016-11-28,19:35:59,False,140.0,None,None,False,4098,14015,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_Retriever,0.730959,True,Staffordshire_Bullterrier,0.130726,True,American_Staffordshire_Terrier,0.028852600000000006,True
807621403335917568,None,None,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,None,None,,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,None,None,pupper,None,2016-11-28,16:37:19,False,110.0,None,None,False,4288,16236,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden_Retriever,0.873233,True,Cocker_Spaniel,0.0336933,True,Chow,0.0204084,True
806542213899489280,None,None,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,None,None,,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,None,None,None,2016-11-25,19:55:35,False,132.0,None,None,False,2752,11363,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,Brittany_Spaniel,0.0367389,True,Chesapeake_Bay_Retriever,0.00397149,True
806242860592926720,None,None,2016-12-06 21:04:11+00:00,Twitter for iPhone,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,7.833346399853896e+17,4196983835.0,2016-10-04 15:55:06+00:00,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,None,None,None,None,2016-11-25,16:22:55,False,140.0,None,None,False,13616,0,False,False,False,False,En,"{'created_at': 'Tue Oct 04 15:55:06 +0000 2016', 'id': 783334639985389568, 'id_str': '783334639985389568', 'full_text': ""This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu"", 'truncated': False, 'display_text_range': [0, 98], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 783334603142598656, 'id_str': '783334603142598656', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Ct72q9iWEAAKs3V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ct72q9iWEAAKs3V.jpg', 'url': 'https://t.co/nfprKAXqwu', 'display_url': 'pic.twitter.com/nfprKAXqwu', 'expanded_url': 'https://twitter.com/dog_rates/status/783334639985389568/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 783334603142598656, 'id_str': '783334603142598656', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Ct72q9iWEAAKs3V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ct72q9iWEAAKs3V.jpg', 'url': 'https://t.co/nfprKAXqwu', 'display_url': 'pic.twitter.com/nfprKAXqwu', 'expanded_url': 'https://twitter.com/dog_rates/status/783334639985389568/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}, {'id': 783334603146817536, 'id_str': '783334603146817536', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg', 'url': 'https://t.co/nfprKAXqwu', 'display_url': 'pic.twitter.com/nfprKAXqwu', 'expanded_url': 'https://twitter.com/dog_rates/status/783334639985389568/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 783334603146813440, 'id_str': '783334603146813440', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Ct72q9jWYAArAnq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ct72q9jWYAArAnq.jpg', 'url': 'https://t.co/nfprKAXqwu', 'display_url': 'pic.twitter.com/nfprKAXqwu', 'expanded_url': 'https://twitter.com/dog_rates/status/783334639985389568/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200897, 'friends_count': 104, 'listed_count': 2788, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 13616, 'favorite_count': 32651, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",None,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland_Sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
806219024703037440,None,None,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,None,None,,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,Incredibly,None,None,None,None,2016-11-25,01:18:59,False,103.0,None,None,False,1388,7145,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_Dog,0.0212745,True
805958939288408065,None,None,2016-12-06 02:15:59+00:00,Twitter for iPhone,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",7.827225987907256e+17,4196983835.0,2016-10-02 23:23:04+00:00,"https://twitter.com/dog_rates/status/782722598790725632/photo/1,https://twitter.com/dog_rates/status/782722598790725632/photo/1",10,10,Penny,None,None,None,None,2016-11-23,21:29:33,False,84.0,None,None,False,6238,0,False,False,False,False,En,"{'created_at': 'Sun Oct 02 23:23:04 +0000 2016', 'id': 782722598790725632, 'id_str': '782722598790725632', 'full_text': ""This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6"", 'truncated': False, 'display_text_range': [0, 91], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 782722587017285632, 'id_str': '782722587017285632', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg', 'url': 'https://t.co/zrMVdfFej6', 'display_url': 'pic.twitter.com/zrMVdfFej6', 'expanded_url': 'https://twitter.com/dog_rates/status/782722598790725632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 782722587017285632, 'id_str': '782722587017285632', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg', 'url': 'https://t.co/zrMVdfFej6', 'display_url': 'pic.twitter.com/zrMVdfFej6', 'expanded_url': 'https://twitter.com/dog_rates/status/782722598790725632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200897, 'friends_count': 104, 'listed_count': 2788, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6238, 'favorite_count': 19250, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",None,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_Setter,0.574557,True,Golden_Retriever,0.339251,True,Seat_Belt,0.0461082,False
805932879469572096,None,None,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,None,None,,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,None,None,None,2016-11-23,04:45:12,False,13.0,None,None,False,2209,9178,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
805826884734976000,None,None,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,None,None,,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,None,None,None,2016-11-22,20:58:07,False,56.0,None,None,False,2132,7335,False,False,False,False,En,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_Husky,0.248926,True,American_Staffordshire_Terrier,0.0983133,True,Eskimo_Dog,0.0801885,True
805520635690676224,None,None,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,None,None,,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,None,None,None,None,2016-11-22,17:28:25,False,120.0,None,None,False,1905,6368,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,German_Shepherd,0.186642,True,Border_Terrier,0.109345,True
805207613751304193,None,None,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,None,None,,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,None,None,None,None,2016-11-21,17:23:47,False,96.0,None,None,False,1972,8680,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,True,Rhodesian_Ridgeback,0.180461,True,Cardigan,0.0946637,True
804738756058218496,None,None,2016-12-02 17:27:25+00:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,None,None,,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,None,None,None,2016-11-21,01:37:04,False,78.0,None,None,False,4480,15326,False,False,False,False,En,None,None,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_Mastiff,0.91579,True,German_Shepherd,0.0624797,True,Leonberg,0.00829749,True
